crime_id,datetime,date,time,hour,crime_type,crime_category,severity,address,latitude,longitude,district,police_service_area,incident_key,coordinates
31845546,2025-09-05T21:32:00Z,2025-09-05,17:32:00,17,Robbery No Firearm,violent,high,1800 BLOCK WALNUT ST,39.95071499,-75.17195303,09,3,202509103194,
31858908,2025-09-05T21:32:00Z,2025-09-05,17:32:00,17,Other Assaults,violent,medium,4400 BLOCK COMLY ST,40.01977785,-75.06158685,15,2,202515082410,
31861085,2025-09-05T21:32:00Z,2025-09-05,17:32:00,17,Other Assaults,violent,medium,900 BLOCK W SEDGLEY AVE,40.00140021,-75.14518749,25,4,202525061282,
31863182,2025-09-05T21:26:00Z,2025-09-05,17:26:00,17,Narcotic / Drug Law Violations,drug,low,2800 BLOCK KENSINGTON AVE,39.99237039,-75.12046126,24,2,202524077019,
31850750,2025-09-05T21:24:00Z,2025-09-05,17:24:00,17,Other Assaults,violent,medium,0 BLOCK CONVENTION AVE,39.94853473,-75.19220373,18,3,202518048280,
31841329,2025-09-05T21:23:00Z,2025-09-05,17:23:00,17,Theft From Vehicle,property,medium,1800 BLOCK GARTH RD,40.10263183,-75.01688774,07,3,202507026683,
31861438,2025-09-05T21:21:00Z,2025-09-05,17:21:00,17,Vandalism/Criminal Mischief,property,low,1200 BLOCK W WINGOHOCKING ST,40.02134726,-75.14571766,35,2,202535070822,
31850216,2025-09-05T21:19:00Z,2025-09-05,17:19:00,17,Other Assaults,violent,medium,1900 BLOCK S BEECHWOOD ST,39.92776249,-75.18164974,01,1,202501024193,
31853554,2025-09-05T21:19:00Z,2025-09-05,17:19:00,17,Other Assaults,violent,medium,2900 BLOCK WHARTON ST,39.93731896,-75.19351662,17,2,202517026025,
31843833,2025-09-05T21:18:00Z,2025-09-05,17:18:00,17,Thefts,property,low,1800 BLOCK E BOSTON ST,39.98607152,-75.13084177,26,3,202526047379,
31847706,2025-09-05T21:17:00Z,2025-09-05,17:17:00,17,Thefts,property,low,3100 BLOCK N BROAD ST,40.00116368,-75.15251649,25,4,202525061271,
31860596,2025-09-05T21:17:00Z,2025-09-05,17:17:00,17,All Other Offenses,other,low,1800 BLOCK E SOMERSET ST,39.99046455,-75.12196955,24,2,202524077013,
31861669,2025-09-05T21:16:00Z,2025-09-05,17:16:00,17,All Other Offenses,other,low,3800 BLOCK LANCASTER AVE,39.96137177,-75.19916213,16,1,202516042564,
31856233,2025-09-05T21:15:00Z,2025-09-05,17:15:00,17,Fraud,other,low,5400 BLOCK HUNTER ST,39.97793949,-75.23145223,19,3,202519058201,
31844524,2025-09-05T21:12:00Z,2025-09-05,17:12:00,17,Theft From Vehicle,property,medium,1000 BLOCK SHACKAMAXON ST,39.96686918,-75.13243219,26,3,202526047378,
31849613,2025-09-05T21:08:00Z,2025-09-05,17:08:00,17,Thefts,property,low,300 BLOCK E ALLEGHENY AVE,39.99787184,-75.12473584,24,2,202524077009,
31839658,2025-09-05T21:08:00Z,2025-09-05,17:08:00,17,Burglary Residential,property,medium,6000 BLOCK HAZELHURST ST,39.98262374,-75.24188161,19,1,202519058205,
31852851,2025-09-05T21:07:00Z,2025-09-05,17:07:00,17,Other Assaults,violent,medium,3500 BLOCK N 7TH ST,40.00499743,-75.14085632,25,4,202525061259,
31855493,2025-09-05T21:05:00Z,2025-09-05,17:05:00,17,Fraud,other,low,1200 BLOCK DISSTON ST,40.04843335,-75.07533445,02,1,202502046458,
31860282,2025-09-05T21:02:00Z,2025-09-05,17:02:00,17,Vandalism/Criminal Mischief,property,low,600 BLOCK N 56TH ST,39.96992447,-75.23270441,19,2,202519058194,
31855208,2025-09-05T21:01:00Z,2025-09-05,17:01:00,17,Vandalism/Criminal Mischief,property,low,6100 BLOCK BINGHAM ST,40.04478603,-75.09717342,02,2,202502046452,
31847300,2025-09-05T20:59:00Z,2025-09-05,16:59:00,16,Thefts,property,low,5800 BLOCK WOODLAND AVE,39.93126184,-75.22550898,12,3,202512079789,
31852508,2025-09-05T20:55:00Z,2025-09-05,16:55:00,16,Other Assaults,violent,medium,7400 BLOCK CITY AVE,39.98015965,-75.2692615,19,1,202519058191,
31857255,2025-09-05T20:55:00Z,2025-09-05,16:55:00,16,All Other Offenses,other,low,1500 BLOCK S 28TH ST,39.93436504,-75.19086068,17,2,202517026020,
31852439,2025-09-05T20:55:00Z,2025-09-05,16:55:00,16,Other Assaults,violent,medium,2000 BLOCK BELLMORE ST,39.98977082,-75.11539032,24,2,202524077011,
31850208,2025-09-05T20:51:00Z,2025-09-05,16:51:00,16,Other Assaults,violent,medium,1900 BLOCK JACKSON ST,39.92415827,-75.17793527,01,1,202501024185,
31844000,2025-09-05T20:50:00Z,2025-09-05,16:50:00,16,Thefts,property,low,1200 BLOCK MARKET ST,39.95256605,-75.16054569,09,4,202509103173,
31855811,2025-09-05T20:49:00Z,2025-09-05,16:49:00,16,Fraud,other,low,3000 BLOCK ROBBINS ST,40.02884112,-75.06223742,15,2,202515082342,
31856108,2025-09-05T20:46:00Z,2025-09-05,16:46:00,16,Fraud,other,low,1500 BLOCK N 5TH ST,39.97518408,-75.14360762,26,2,202526047368,
31848955,2025-09-05T20:45:00Z,2025-09-05,16:45:00,16,Thefts,property,low,1700 BLOCK Huntingdon St,39.99302147,-75.16023441,22,1,202522066326,
31860280,2025-09-05T20:41:00Z,2025-09-05,16:41:00,16,Vandalism/Criminal Mischief,property,low,5200 BLOCK RACE ST,39.96304272,-75.22549497,19,2,202519058186,
31860592,2025-09-05T20:34:00Z,2025-09-05,16:34:00,16,All Other Offenses,other,low,1800 BLOCK E TUSCULUM ST,39.99009547,-75.12387518,24,2,202524076997,
31858512,2025-09-05T20:33:00Z,2025-09-05,16:33:00,16,All Other Offenses,other,low,1000 BLOCK SPRING GARDEN ST,39.96153623,-75.15476661,09,2,202509103150,
31854276,2025-09-05T20:33:00Z,2025-09-05,16:33:00,16,Other Assaults,violent,medium,1100 BLOCK WELSH RD,40.08962961,-75.04801847,07,2,202507026676,
31839422,2025-09-05T20:32:00Z,2025-09-05,16:32:00,16,Aggravated Assault No Firearm,violent,medium,3600 BLOCK N 16TH ST,40.00880694,-75.15437025,39,2,202539066959,
31863071,2025-09-05T20:30:00Z,2025-09-05,16:30:00,16,Weapon Violations,other,low,1600 BLOCK W ERIE AVE,40.00939084,-75.15463577,39,2,202539066953,
31843025,2025-09-05T20:26:00Z,2025-09-05,16:26:00,16,Theft From Vehicle,property,medium,1500 BLOCK S FRONT ST,39.92871557,-75.14723663,03,2,202503043949,
31848369,2025-09-05T20:22:00Z,2025-09-05,16:22:00,16,Thefts,property,low,7700 BLOCK FRANKFORD AVE,40.03940218,-75.03285621,15,3,202515082336,
31848472,2025-09-05T20:16:00Z,2025-09-05,16:16:00,16,Thefts,property,low,8200 BLOCK FRANKFORD AVE,40.04383241,-75.02212331,08,1,202508042540,
31857623,2025-09-05T20:13:00Z,2025-09-05,16:13:00,16,All Other Offenses,other,low,3600 BLOCK N 21ST ST,40.01021032,-75.16300068,39,2,202539066949,
31854291,2025-09-05T20:10:00Z,2025-09-05,16:10:00,16,Other Assaults,violent,medium,3600 BLOCK MARKET ST,39.95667035,-75.19453345,16,1,202516042550,
31852884,2025-09-05T20:08:00Z,2025-09-05,16:08:00,16,Other Assaults,violent,medium,3700 BLOCK N 18TH ST,40.01108795,-75.1571218,39,2,202539066946,
31856099,2025-09-05T20:01:00Z,2025-09-05,16:01:00,16,Fraud,other,low,2200 BLOCK WILDER ST,39.93385053,-75.18223473,17,3,202517026012,
31854823,2025-09-05T19:57:00Z,2025-09-05,15:57:00,15,Vandalism/Criminal Mischief,property,low,1900 BLOCK S 16TH ST,39.92663407,-75.17235111,01,1,202501024184,
31848494,2025-09-05T19:49:00Z,2025-09-05,15:49:00,15,Thefts,property,low,700 BLOCK ADAMS AVE,40.03217549,-75.10709041,02,2,202502046442,
31838794,2025-09-05T19:45:00Z,2025-09-05,15:45:00,15,Aggravated Assault No Firearm,violent,medium,4500 BLOCK MERION AVE,39.97074966,-75.21263858,16,2,202516042549,
31848334,2025-09-05T19:44:00Z,2025-09-05,15:44:00,15,Thefts,property,low,5600 BLOCK VINE ST,39.96653745,-75.2327558,19,2,202519058179,
31848342,2025-09-05T19:44:00Z,2025-09-05,15:44:00,15,Thefts,property,low,5600 BLOCK VINE ST,39.96653745,-75.2327558,19,2,202519058180,
31848208,2025-09-05T19:43:00Z,2025-09-05,15:43:00,15,Thefts,property,low,5600 BLOCK VINE ST,39.96653745,-75.2327558,19,2,202519058178,
31856529,2025-09-05T19:40:00Z,2025-09-05,15:40:00,15,Fraud,other,low,5800 BLOCK N BROAD ST,40.04258435,-75.14346382,35,1,202535070805,
31851433,2025-09-05T19:39:00Z,2025-09-05,15:39:00,15,Other Assaults,violent,medium,700 BLOCK N BROAD ST,39.96781437,-75.16062937,09,1,202509103139,
31848612,2025-09-05T19:38:00Z,2025-09-05,15:38:00,15,Thefts,property,low,2400 BLOCK N FRONT ST,39.98712969,-75.13224874,26,1,202526047357,
31851291,2025-09-05T19:37:00Z,2025-09-05,15:37:00,15,Other Assaults,violent,medium,5400 BLOCK WARRINGTON AVE,39.94183124,-75.22554279,12,4,202512079760,
31839904,2025-09-05T19:35:00Z,2025-09-05,15:35:00,15,Burglary Residential,property,medium,400 BLOCK W HORTTER ST,40.04297023,-75.19097153,14,3,202514071038,
31847292,2025-09-05T19:35:00Z,2025-09-05,15:35:00,15,Thefts,property,low,8200 BLOCK BARTRAM AVE,39.89213892,-75.24058042,12,1,202512079762,
31854380,2025-09-05T19:32:00Z,2025-09-05,15:32:00,15,Other Assaults,violent,medium,7300 BLOCK BRIAR RD,40.06643551,-75.15417187,14,1,202514071036,
31857791,2025-09-05T19:31:00Z,2025-09-05,15:31:00,15,Embezzlement,other,low,2500 BLOCK CASTOR AVE,39.99238898,-75.0911708,24,3,202524076988,
31841387,2025-09-05T19:26:00Z,2025-09-05,15:26:00,15,Theft From Vehicle,property,medium,1900 BLOCK DELANCEY PL,39.94737646,-75.17336178,09,3,202509103115,
31852847,2025-09-05T19:25:00Z,2025-09-05,15:25:00,15,Other Assaults,violent,medium,4300 BLOCK N FAIRHILL ST,40.01774029,-75.1362695,25,1,202525061239,
31848611,2025-09-05T19:22:00Z,2025-09-05,15:22:00,15,Thefts,property,low,2600 BLOCK ALMOND ST,39.97815842,-75.11753371,26,3,202526047355,
31847749,2025-09-05T19:12:00Z,2025-09-05,15:12:00,15,Thefts,property,low,6100 BLOCK HARBISON AVE,40.02663143,-75.06247229,15,2,202515082314,
31850849,2025-09-05T19:08:00Z,2025-09-05,15:08:00,15,Other Assaults,violent,medium,10000 BLOCK HEGERMAN ST,40.06418004,-74.982474,08,2,202508042520,
31855880,2025-09-05T19:08:00Z,2025-09-05,15:08:00,15,Fraud,other,low,3400 BLOCK ELLA ST,40.0024574,-75.1259733,25,3,202525061231,
31864440,2025-09-05T19:02:00Z,2025-09-05,15:02:00,15,Motor Vehicle Theft,property,medium,1100 BLOCK S 53RD ST,39.94368946,-75.22548659,12,4,202512079749,
31852136,2025-09-05T19:01:00Z,2025-09-05,15:01:00,15,Other Assaults,violent,medium,5900 BLOCK N LAWRENCE ST,40.04212902,-75.12838875,35,1,202535070799,
31843014,2025-09-05T19:01:00Z,2025-09-05,15:01:00,15,Robbery Firearm,violent,high,N 5TH ST & W ERIE AVE,40.0073951,-75.13685912,25,2,202525061229,
31852839,2025-09-05T18:59:00Z,2025-09-05,14:59:00,14,Other Assaults,violent,medium,100 BLOCK E Tioga St,40.00320527,-75.12782195,25,3,202525061228,
31856231,2025-09-05T18:52:00Z,2025-09-05,14:52:00,14,Fraud,other,low,1300 BLOCK KIMBERLY DR,39.97191514,-75.26382609,19,1,202519058172,
31856113,2025-09-05T18:42:00Z,2025-09-05,14:42:00,14,Fraud,other,low,200 BLOCK S 57TH ST,39.95655224,-75.23557744,18,2,202518048226,
31855485,2025-09-05T18:35:00Z,2025-09-05,14:35:00,14,Fraud,other,low,7200 BLOCK BRADFORD ST,40.04645661,-75.05841892,02,3,202502046435,
31842045,2025-09-05T18:25:00Z,2025-09-05,14:25:00,14,Aggravated Assault Firearm,violent,medium,N 33RD ST & W YORK ST,39.993289,-75.186016,22,2,202522066303,
31852843,2025-09-05T18:16:00Z,2025-09-05,14:16:00,14,Other Assaults,violent,medium,1100 BLOCK Rising Sun Ave,40.00509217,-75.14669753,25,4,202525061235,
31849308,2025-09-05T18:15:00Z,2025-09-05,14:15:00,14,Thefts,property,low,1700 BLOCK Chestnut St,39.95125387,-75.16931679,09,3,202509103094,
31842282,2025-09-05T18:14:00Z,2025-09-05,14:14:00,14,Thefts,property,low,S 18TH ST & CHESTNUT ST,39.951661,-75.170335,09,3,202509103093,
31852506,2025-09-05T18:12:00Z,2025-09-05,14:12:00,14,Other Assaults,violent,medium,5100 BLOCK MERION AVE,39.97672421,-75.224429,19,3,202519058167,
31840068,2025-09-05T18:07:00Z,2025-09-05,14:07:00,14,Burglary Residential,property,medium,7300 BLOCK FRANKFORD AVE,40.0373284,-75.04002297,15,3,202515082309,
31860837,2025-09-05T18:07:00Z,2025-09-05,14:07:00,14,All Other Offenses,other,low,2400 BLOCK N REESE ST,39.98875976,-75.14180793,26,1,202526047339,
31860833,2025-09-05T18:06:00Z,2025-09-05,14:06:00,14,All Other Offenses,other,low,2400 BLOCK N REESE ST,39.98849399,-75.14186683,26,1,202526047337,
31860835,2025-09-05T18:06:00Z,2025-09-05,14:06:00,14,All Other Offenses,other,low,2400 BLOCK N REESE ST,39.98875976,-75.14180793,26,1,202526047338,
31851723,2025-09-05T18:02:00Z,2025-09-05,14:02:00,14,Other Assaults,violent,medium,3300 BLOCK BRIGHTON ST,40.03553376,-75.04770875,15,3,202515082303,
31858904,2025-09-05T18:02:00Z,2025-09-05,14:02:00,14,Other Assaults,violent,medium,4800 BLOCK DARRAH ST,40.01765715,-75.08120171,15,1,202515082305,
31846708,2025-09-05T18:00:00Z,2025-09-05,14:00:00,14,Thefts,property,low,800 BLOCK MC KEAN ST,39.92454269,-75.16016096,03,3,202503043927,
31839764,2025-09-05T17:56:00Z,2025-09-05,13:56:00,13,Burglary Residential,property,medium,1500 BLOCK S 53RD ST,39.93839856,-75.21921766,12,3,202512079744,
31857991,2025-09-05T17:56:00Z,2025-09-05,13:56:00,13,All Other Offenses,other,low,4500 BLOCK N REESE ST,40.01987032,-75.13501159,25,1,202525061218,
31849310,2025-09-05T17:52:00Z,2025-09-05,13:52:00,13,Thefts,property,low,1700 BLOCK CHESTNUT ST,39.95121772,-75.16903904,09,3,202509103095,
31847416,2025-09-05T17:49:00Z,2025-09-05,13:49:00,13,Thefts,property,low,2700 BLOCK SEARS ST,39.93637364,-75.1891768,17,2,202517026002,
31863585,2025-09-05T17:48:00Z,2025-09-05,13:48:00,13,All Other Offenses,other,low,3900 BLOCK WHITAKER AVE,40.00904686,-75.12224008,25,2,202525061215,
31847538,2025-09-05T17:47:00Z,2025-09-05,13:47:00,13,Thefts,property,low,200 BLOCK S 45TH ST,39.95503572,-75.21173957,18,3,202518048223,
31854815,2025-09-05T17:45:00Z,2025-09-05,13:45:00,13,Vandalism/Criminal Mischief,property,low,1900 BLOCK SIGEL ST,39.92849908,-75.17788693,01,1,202501024181,
31854283,2025-09-05T17:45:00Z,2025-09-05,13:45:00,13,Other Assaults,violent,medium,100 BLOCK N PAXON ST,39.96264961,-75.22357776,16,2,202516042540,
31852882,2025-09-05T17:42:00Z,2025-09-05,13:42:00,13,Other Assaults,violent,medium,3100 BLOCK N CARLISLE ST,40.00106812,-75.15395688,39,3,202539066916,
31865146,2025-09-05T17:38:00Z,2025-09-05,13:38:00,13,Motor Vehicle Theft,property,medium,1800 BLOCK N 13TH ST,39.98059592,-75.15444754,22,1,202522066291,
31847530,2025-09-05T17:30:00Z,2025-09-05,13:30:00,13,Thefts,property,low,200 BLOCK S 33RD ST,39.95251876,-75.1900586,18,3,202518048217,
31843347,2025-09-05T17:28:00Z,2025-09-05,13:28:00,13,Thefts,property,low,N 11TH ST & W LEHIGH AVE,39.99325409,-75.14923912,25,4,202525061213,
31844137,2025-09-05T17:28:00Z,2025-09-05,13:28:00,13,Theft From Vehicle,property,medium,800 BLOCK Belmont Ave,39.9694699,-75.21117409,16,2,202516042539,
31854161,2025-09-05T17:27:00Z,2025-09-05,13:27:00,13,Fraud,other,low,5300 BLOCK NEWHALL ST,40.02754456,-75.17407003,39,1,202539066907,
31864545,2025-09-05T17:25:00Z,2025-09-05,13:25:00,13,Motor Vehicle Theft,property,medium,300 BLOCK S 3,39.94469862,-75.14690462,09,5,202509103086,
31846937,2025-09-05T17:23:00Z,2025-09-05,13:23:00,13,Thefts,property,low,9100 BLOCK E ROOSEVELT BLV,40.07579804,-75.03314361,08,2,202508042509,
31857821,2025-09-05T17:17:00Z,2025-09-05,13:17:00,13,All Other Offenses,other,low,1500 BLOCK ARCH ST,39.95464146,-75.16489719,09,4,202509103070,
31865025,2025-09-05T17:17:00Z,2025-09-05,13:17:00,13,Motor Vehicle Theft,property,medium,800 BLOCK VERNON RD,40.06459847,-75.17639295,14,1,202514071022,
31841437,2025-09-05T17:16:00Z,2025-09-05,13:16:00,13,Theft From Vehicle,property,medium,2500 BLOCK ISLAND AVE,39.91244264,-75.24274174,12,1,202512079720,
31839900,2025-09-05T17:15:00Z,2025-09-05,13:15:00,13,Burglary Residential,property,medium,7200 BLOCK MANSFIELD AVE,40.05877044,-75.16189854,14,1,202514071019,
31842269,2025-09-05T17:09:00Z,2025-09-05,13:09:00,13,Thefts,property,low,2200 BLOCK KNORR ST,40.03882469,-75.06312892,02,1,202502046431,
31856011,2025-09-05T17:07:00Z,2025-09-05,13:07:00,13,Fraud,other,low,0 BLOCK N 42ND ST,39.95831994,-75.20638977,16,1,202516042531,
31848447,2025-09-05T17:06:00Z,2025-09-05,13:06:00,13,Thefts,property,low,700 BLOCK ADAMS AVE,40.03116596,-75.10475126,02,2,202502046429,
31864665,2025-09-05T17:05:00Z,2025-09-05,13:05:00,13,Motor Vehicle Theft,property,medium,700 BLOCK N 4th St,39.96312068,-75.14435626,09,2,202509103076,
31847759,2025-09-05T17:03:00Z,2025-09-05,13:03:00,13,Thefts,property,low,7000 BLOCK UPLAND ST,39.92167546,-75.24431445,12,2,202512079726,
31855807,2025-09-05T17:02:00Z,2025-09-05,13:02:00,13,Fraud,other,low,4500 BLOCK COTTMAN AVE,40.03154207,-75.03585359,15,3,202515082281,
31847086,2025-09-05T16:58:00Z,2025-09-05,12:58:00,12,Thefts,property,low,8400 BLOCK GERMANTOWN AVE,40.07580016,-75.20529041,14,4,202514071025,
31849306,2025-09-05T16:55:00Z,2025-09-05,12:55:00,12,Thefts,property,low,1100 BLOCK CHESTNUT ST,39.94999294,-75.15972322,09,4,202509103063,
31855531,2025-09-05T16:50:00Z,2025-09-05,12:50:00,12,Fraud,other,low,8000 BLOCK ERDRICK ST,40.04033405,-75.02620956,08,1,202508042499,
31866201,2025-09-05T16:50:00Z,2025-09-05,12:50:00,12,Motor Vehicle Theft,property,medium,2000 BLOCK N 9th St,39.98296792,-75.14876073,26,1,202526047324,
31848439,2025-09-05T16:48:00Z,2025-09-05,12:48:00,12,Thefts,property,low,6800 BLOCK RISING SUN AVE,40.05543182,-75.09076785,02,2,202502046424,
31857981,2025-09-05T16:46:00Z,2025-09-05,12:46:00,12,Fraud,other,low,3400 BLOCK ARAMINGO AVE,39.99153601,-75.09965887,24,3,202524076941,
31841216,2025-09-05T16:41:00Z,2025-09-05,12:41:00,12,Theft From Vehicle,property,medium,2900 BLOCK S BROAD ST,39.91421895,-75.17259132,01,2,202501024174,
31849609,2025-09-05T16:40:00Z,2025-09-05,12:40:00,12,Thefts,property,low,3900 BLOCK ARAMINGO AVE,39.99727725,-75.08841116,24,3,202524076946,
31857159,2025-09-05T16:39:00Z,2025-09-05,12:39:00,12,All Other Offenses,other,low,1500 BLOCK N LAWRENCE ST,39.97482903,-75.14320025,26,2,202526047317,
31843619,2025-09-05T16:38:00Z,2025-09-05,12:38:00,12,Theft From Vehicle,property,medium,8500 BLOCK FORREST AVE,40.07820401,-75.1794506,14,4,202514071015,
31848200,2025-09-05T16:36:00Z,2025-09-05,12:36:00,12,Thefts,property,low,1500 BLOCK N 52ND ST,39.97868367,-75.22409192,19,3,202519058159,
31858889,2025-09-05T16:36:00Z,2025-09-05,12:36:00,12,Other Assaults,violent,medium,2200 BLOCK EMERALD ST,39.98360502,-75.13199336,26,3,202526047320,
31864532,2025-09-05T16:34:00Z,2025-09-05,12:34:00,12,Motor Vehicle Theft,property,medium,2100 BLOCK CHESTNUT ST,39.95211889,-75.1765705,09,3,202509103065,
31864986,2025-09-05T16:33:00Z,2025-09-05,12:33:00,12,Motor Vehicle Theft,property,medium,2200 BLOCK N 21ST ST,39.98846078,-75.16775669,22,1,202522066283,
31840252,2025-09-05T16:33:00Z,2025-09-05,12:33:00,12,Thefts,property,low,1000 BLOCK S BROAD ST,39.93835448,-75.16549182,03,1,202503043907,
31849335,2025-09-05T16:32:00Z,2025-09-05,12:32:00,12,Thefts,property,low,2900 BLOCK N BROAD ST,39.99643223,-75.15606882,39,3,202539066885,
31851287,2025-09-05T16:26:00Z,2025-09-05,12:26:00,12,Other Assaults,violent,medium,5700 BLOCK WILLOWS AVE,39.94090823,-75.23237316,12,4,202512079709,
31847132,2025-09-05T16:23:00Z,2025-09-05,12:23:00,12,Burglary Non-Residential,property,medium,5000 BLOCK LANCASTER AVE,39.97512798,-75.22303046,19,2,202519058170,
31864290,2025-09-05T16:23:00Z,2025-09-05,12:23:00,12,Motor Vehicle Theft,property,medium,1100 BLOCK S 11TH ST,39.93590062,-75.16148058,03,3,202503043905,
31851715,2025-09-05T16:22:00Z,2025-09-05,12:22:00,12,Other Assaults,violent,medium,2000 BLOCK WILMOT ST,40.01131452,-75.07804432,15,1,202515082284,
31846929,2025-09-05T16:18:00Z,2025-09-05,12:18:00,12,Thefts,property,low,9100 BLOCK FRANKFORD AVE,40.05254891,-75.00530916,08,1,202508042497,
31856513,2025-09-05T16:18:00Z,2025-09-05,12:18:00,12,Narcotic / Drug Law Violations,drug,low,500 BLOCK N 4TH ST,39.96176591,-75.14483843,09,2,202509103043,
31848431,2025-09-05T16:15:00Z,2025-09-05,12:15:00,12,Thefts,property,low,7400 BLOCK BUSTLETON AVE,40.04991397,-75.05808695,02,3,202502046418,
31861859,2025-09-05T16:14:00Z,2025-09-05,12:14:00,12,All Other Offenses,other,low,1200 BLOCK WAGNER AVE,40.03248523,-75.14373419,35,2,202535070764,
31854472,2025-09-05T16:13:00Z,2025-09-05,12:13:00,12,Other Assaults,violent,medium,5100 BLOCK N 2ND ST,40.02826616,-75.12745945,35,2,202535070760,
31864946,2025-09-05T16:13:00Z,2025-09-05,12:13:00,12,Motor Vehicle Theft,property,medium,1300 BLOCK CECIL B MOORE AVE,39.97772775,-75.15639524,22,3,202522066279,
31851266,2025-09-05T16:12:00Z,2025-09-05,12:12:00,12,Other Assaults,violent,medium,0 BLOCK HIGH ST,40.04084875,-75.176786,14,2,202514071005,
31843615,2025-09-05T16:10:00Z,2025-09-05,12:10:00,12,Theft From Vehicle,property,medium,100 BLOCK E STAFFORD ST,40.03748444,-75.17391796,14,2,202514071004,
31848192,2025-09-05T16:05:00Z,2025-09-05,12:05:00,12,Thefts,property,low,4000 BLOCK MONUMENT RD,40.00608397,-75.2123169,19,3,202519058147,
31852132,2025-09-05T16:04:00Z,2025-09-05,12:04:00,12,Other Assaults,violent,medium,100 BLOCK W RUSCOMB ST,40.02670565,-75.12487718,35,2,202535070759,
31846699,2025-09-05T16:03:00Z,2025-09-05,12:03:00,12,Thefts,property,low,3300 BLOCK GRANT AVE,40.06931417,-75.00607525,08,2,202508042494,
31862659,2025-09-05T16:03:00Z,2025-09-05,12:03:00,12,Narcotic / Drug Law Violations,drug,low,2700 BLOCK N ORKNEY ST,39.9920502,-75.13972015,25,3,202525061185,
31856477,2025-09-05T16:02:00Z,2025-09-05,12:02:00,12,All Other Offenses,other,low,4000 BLOCK NEILSON ST,40.00788927,-75.09769145,24,1,202524076944,
31854085,2025-09-05T16:01:00Z,2025-09-05,12:01:00,12,Other Assaults,violent,medium,2600 BLOCK BENJAMIN FRANKLIN PKWY,39.96093,-75.175151,09,1,202509103037,
31851707,2025-09-05T15:59:00Z,2025-09-05,11:59:00,11,Other Assaults,violent,medium,4600 BLOCK CASTOR AVE,40.02013201,-75.09479434,15,1,202515082271,
31864114,2025-09-05T15:59:00Z,2025-09-05,11:59:00,11,Motor Vehicle Theft,property,medium,0 BLOCK PORTER ST,39.91649249,-75.14961738,03,2,202503043916,
31858188,2025-09-05T15:56:00Z,2025-09-05,11:56:00,11,Weapon Violations,other,low,10800 BLOCK KNIGHTS RD,40.07117033,-74.98307007,08,2,202508042496,
31850940,2025-09-05T15:54:00Z,2025-09-05,11:54:00,11,Other Assaults,violent,medium,900 BLOCK S 3RD ST,39.9357171,-75.14887416,03,1,202503043898,
31857919,2025-09-05T15:50:00Z,2025-09-05,11:50:00,11,Other Assaults,violent,medium,3500 BLOCK E CROWN AVE,40.07112853,-74.98605109,08,2,202508042489,
31858885,2025-09-05T15:50:00Z,2025-09-05,11:50:00,11,Other Assaults,violent,medium,1900 BLOCK N FRONT ST,39.97795521,-75.13305602,26,3,202526047305,
31856298,2025-09-05T15:49:00Z,2025-09-05,11:49:00,11,Fraud,other,low,2900 BLOCK CHATHAM ST,39.98476401,-75.11043708,24,3,202524076937,
31853170,2025-09-05T15:46:00Z,2025-09-05,11:46:00,11,Fraud,other,low,600 BLOCK N 12TH ST,39.96573843,-75.15688369,09,2,202509103040,
31843972,2025-09-05T15:45:00Z,2025-09-05,11:45:00,11,Theft From Vehicle,property,medium,LINCOLN DR & FORBIDDEN DR,40.027316,-75.192612,39,1,202539066871,
31856628,2025-09-05T15:45:00Z,2025-09-05,11:45:00,11,Vandalism/Criminal Mischief,property,low,6700 BLOCK BOYER ST,40.05705684,-75.17984549,14,1,202514070999,
31847065,2025-09-05T15:45:00Z,2025-09-05,11:45:00,11,Thefts,property,low,3100 BLOCK POTTER ST,39.99582813,-75.11564442,24,2,202524076935,
31861842,2025-09-05T15:45:00Z,2025-09-05,11:45:00,11,All Other Offenses,other,low,800 BLOCK S 58TH ST,39.94810115,-75.23936994,18,1,202518048197,
31846621,2025-09-05T15:42:00Z,2025-09-05,11:42:00,11,Thefts,property,low,200 BLOCK FULTON ST,39.9382803,-75.14788255,03,1,202503043892,
31851283,2025-09-05T15:42:00Z,2025-09-05,11:42:00,11,Other Assaults,violent,medium,1200 BLOCK S 51ST ST,39.94143507,-75.21825683,12,4,202512079690,
31841406,2025-09-05T15:41:00Z,2025-09-05,11:41:00,11,Theft From Vehicle,property,medium,4500 BLOCK HALE ST,40.02154605,-75.05578421,15,2,202515082269,
31856891,2025-09-05T15:34:00Z,2025-09-05,11:34:00,11,Vandalism/Criminal Mischief,property,low,800 BLOCK N 2ND ST,39.963238,-75.140898,09,2,202509103038,
31851389,2025-09-05T15:26:00Z,2025-09-05,11:26:00,11,Other Assaults,violent,medium,500 BLOCK N 13TH ST,39.96298228,-75.15987617,09,2,202509103018,
31855644,2025-09-05T15:23:00Z,2025-09-05,11:23:00,11,Fraud,other,low,2600 BLOCK MUHFELD ST,39.91458914,-75.23595708,12,1,202512079697,
31866464,2025-09-05T15:22:00Z,2025-09-05,11:22:00,11,Motor Vehicle Theft,property,medium,3800 BLOCK N 7TH ST,40.00989131,-75.13979122,25,1,202525061168,
31856636,2025-09-05T15:22:00Z,2025-09-05,11:22:00,11,Vandalism/Criminal Mischief,property,low,500 BLOCK VERNON RD,40.05937576,-75.1789468,14,1,202514071006,
